"Type";"TypePrice";"TypeName";"Price";"PricePrice";"PriceName";"Hit Dice";"DicePrice";"DiceName";"Crit Range";"CritRangePrice";"CritName";"Crit Multiplier";"CritXPrice";"Cname";"Special 1";"Sp1Price";"Sp1Name";"Special 2";"Sp2Price";"Sp2Name";"Aim Distance";"AimDistPrice";"AimName";"Max Distance";"MaxDistPrice";"MaxName"
"Revolver";1;"<Foundational";;7;">Auguar";"1d10";170.653346655;"^Sandwich";"20";1;;"x2";1.96;;;1;;"+1 aim";1.4;"<Precise";4;1.3;;8;1;
"Revolver";1;"<Reckless";;6;">Consequence";"2d6";446.9358695;"^Closing remark";"19-20";1.4;;"x3";2.744;;;1;;"+1 aim";1.4;"<Calibrated";2;0.7692307692;;10;1.21;
"Revolver";1;"<Unwavering";;8;">Metronome";"2d6";446.9358695;"^Final Address";"19-20";1.4;"^She";"x3";2.744;;"+1 aim";1.6;"<Balanced";;1;;2;0.7692307692;;10;1.21;
"Revolver";1;"<Arrogant";;8;">Timekeeper";"2d10";5824.512944911;;"17-20";2.744;"^Heartseeker";"x5";5.37824;"<Executioner's";"+1 aim";1.6;"<Fortunate";;1;;5;1.69;;7;0.9090909091;
"Revolver";1;"<Sympathetic";;12;">Adversary";"2d8";1613.438488895;;"18-20";1.96;"^Lorraine";"x4";3.8416;"<Bloodied";"+2 aim";2.2;"<Cheater's";;1;;6;2.197;">Infinite";6;0.826446281;
"Revolver";1;"<Poetic";;11;">Equilibrium";"3d4";616.0585814246;;"19-20";1.4;;"x3";2.744;;;1;;"+2 aim";2.2;"^Determinism";2;0.7692307692;"^Proximity";9;1.1;
"Revolver";1;"<Brilliant";;7;">Invitation";"3d4";616.0585814246;"^Dust to Dust";"19-20";1.4;;"x3";2.744;;;1;;"+3 aim";2.8;">Ace";2;0.7692307692;;9;1.1;
"Revolver";1;"<AMW";;7;">Churchill";"3d4";616.0585814246;;"19-20";1.4;;"x3";2.744;;"Suitable for use as a Calabrists Signiture weapon: can be subbed in for previous weapon during level up.";2;"<Personal";;1;;2;0.7692307692;;9;1.1;
"Revolver";1;"^Spartan";;7;">Sentinel";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Braid";;3;">Absolute";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Arrow to the Knee";;3;">Paradox";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;"Armour Piercing 2";1.2;"<Sharpened";3;1;;8;1;
"Revolver";1;"^The Legionnaire";;3;">Specific";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;"Armour Piercing 5";1.3;"<Slayer's";3;1;;8;1;
"Revolver";1;"<Chromatic";;2;">Vodka";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;"Armour piercing 20";1.5;"^David";3;1;;8;1;
"Revolver";1;"<Willful";;2;">Tragedy";"1d4";24.8802079975;;"20";1;;"x1";1.4;;"Armour Piercing 2";1.2;"^Sting";;1;;3;1;;8;1;
"Revolver";1;"<Desperation";;2;">Failure";"2d4";123.80495;;"20";1;;"x2";1.96;;"Armour Piercing 2";1.2;"<Shield Busters";;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Loki's";;4;">Fracture";"2d4";123.80495;;"20";1;;"x2";1.96;;"Armour Piercing 5";1.3;"^Dragon Slayer";"Broken: Make a DC 15 Restore check to fix this up for use (Failure indicates weapon is ruined)";0.8;"<Scrappy";3;1;;7;0.9090909091;
"Revolver";1;"^Andromada";;4;">Prophet";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;"Broken: Make a DC 15 Restore check to fix this up for use (Failure indicates weapon is ruined)";0.8;">Ruin";3;1;;7;0.9090909091;
"Revolver";1;"^Pinnacle";;4;">Mark III";"1d8";89.8175508711;;"20";1;;"x2";1.96;;;1;;"Broken: Make a DC 15 Restore check to fix this up for use (Failure indicates weapon is ruined)";0.8;"^Derelic";4;1.3;;7;0.9090909091;
"Revolver";1;"<Neon";;5;">Epistimology";"1d8";89.8175508711;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;7;0.9090909091;
"Revolver";1;"<Desert";;5;">Theologist";"1d10";170.653346655;;"20";1;;"x2";1.96;;;1;;"Busted: Make a DC 25 Restore check to fix this up for use (Failure indicates weapon is ruined)";0.5;">Original";4;1.3;;8;1;
"Revolver";1;"<Lighthouse";;6;">Eagle";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Battlefield";;4;">Commodore";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Badlands";;4;">Hawk";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Utopia";;2;">Harrier";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;"Bayonnet: Can be used as a 1d6 piercing weapon (suitable for AoO)";1.1;"^Elbowroom";3;1;;7;0.9090909091;
"Revolver";1;"<Unction";;4;">Raptor";"1d10";170.653346655;;"20";1;;"x2";1.96;;"Mixed chamber: Can load two different types of specialty (or basic) rounds in, and select your preference each shot.";1.1;"^Five Jacks";;1;;4;1.3;;8;1;
"Revolver";1;"<Sandstorm";;6;">Alchemist";"1d10";170.653346655;;"20";1;;"x2";1.96;;;1;;"Change Ammo type as a free action";1.4;"^The Jester";4;1.3;;8;1;
"Revolver";1;"<Jeweled";;6;">Enhumer";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Anderson's";;4;">Eagle";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Rordnard";;4;">Commodore";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Restoration";;3;">Hawk";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Blasphemous";;3;">Harrier";"3d4";616.0585814246;;"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;9;1.1;
"Revolver";1;"<Daybreak";;7;">Raptor";"1d10";170.653346655;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"^Page Thirteen";;6;">Absolute";"2d6";446.9358695;;"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;10;1.21;
"Revolver";1;"<St Peter's";;8;">Deliverance";"2d6";446.9358695;;"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;10;1.21;
"Revolver";1;"< ";;8;">Axiom";"1d12";324.2413586445;;"19-20";1.4;;"x3";2.744;;;1;;;1;;3;1;;14;1.771561;
"Revolver";1;"< ";;9;">Blasphemy";"2d8";1613.438488895;;"18-20";1.96;"<Surigical";"x4";3.8416;"<Exact";;1;;;1;;6;2.197;;6;0.826446281;
"Revolver";1;"<The";;11;">Opposition";"3d6";4225.5458099912;;"18-20";1.96;">Surgeon";"x4";3.8416;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"<Elementary";;10;">Tombkeeper";"3d6";4225.5458099912;;"18-20";1.96;;"x4";3.8416;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"<R 445";;10;">Catalyst";"1d12";324.2413586445;;"19-20";1.4;;"x3";2.744;;;1;;;1;;3;1;;14;1.771561;
"Revolver";1;"<P 18";;9;">Blitz";"2d6";446.9358695;;"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;10;1.21;
"Revolver";1;"<ZZYZ";;8;">Redox";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Temple";;2;">Avenger";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Bloody";;2;">Jack";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Baratone";;3;">Cormorant";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Lady's";;3;"^Sebastian";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Vandal's";;3;"^Forgiveness";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"^Nine";;4;">Ultimatum";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Midnight";;4;"^U2";"1d8";89.8175508711;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;7;0.9090909091;
"Revolver";1;"<Oblivion";;5;">Joker";"1d10";170.653346655;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"^The Impressionist";;6;">Triumph";"3d4";616.0585814246;"^The Understatement";"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;9;1.1;
"Revolver";1;"^Sandwich";;7;">Mistral";"3d4";616.0585814246;;"19-20";1.4;"^Final Address";"x3";2.744;;;1;;;1;;2;0.7692307692;;9;1.1;
"Revolver";1;"<Reckless";;7;">Seance";"2d6";446.9358695;;"19-20";1.4;;"x3";2.744;;;1;;;1;;2;0.7692307692;;10;1.21;
"Revolver";1;"<Unwavering";;8;">Consequence";"1d12";324.2413586445;;"19-20";1.4;"^Closing remark";"x3";2.744;;;1;;;1;;3;1;;14;1.771561;
"Revolver";1;"^She";;9;">Metronome";"3d6";4225.5458099912;"^Little Cricket";"18-20";1.96;;"x4";3.8416;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"<Sympathetic";;10;">Timekeeper";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Poetic";;3;">Adversary";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<Brilliant";;4;">Equilibrium";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"<AMW";;4;"^Dust to Dust";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Spartan";;3;">Churchill";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Braid";;3;">Sentinel";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Arrow to the Knee";;3;">Absolute";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"^The Legionnaire";;4;">Paradox";"1d8";89.8175508711;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;7;0.9090909091;
"Revolver";1;"<Chromatic";;5;"> ";"1d10";170.653346655;;"20";1;;"x2";1.96;;;1;;;1;;4;1.3;;8;1;
"Revolver";1;"<Willful";;6;">Vodka";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Desperation";;3;">Tragedy";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Loki's";;3;">Failure";"2d4";123.80495;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;7;0.9090909091;
"Revolver";1;"^Andromada";;4;">Fracture";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"^Pinnacle";;3;">Prophet";"1d6";47.2723951953;;"20";1;;"x2";1.96;;;1;;;1;;3;1;;8;1;
"Revolver";1;"<Neon";;3;"> Mark III";"1d4";24.8802079975;;"20";1;;"x1";1.4;;;1;;;1;;3;1;;8;1;
"Revolver";1;;;2;;;;;;;;;;;;1;;;1;;;;;;;
